record_id	component	scope	file	stable_key_or_line	field	original_text	current_cn	suggested_cn	product_or_reference_location	source_tier	source_bucket	evidence_path_or_key	machine_translated	confidence	review_status	japanese_or_source_original	missing_original_reason	provenance_class	source_stage	source_batch	source_author	is_machine_translation	runtime_consumed	highest_authority_tier	highest_authority_match	authority_status	risk	issue_type	manual_review_status	evidence	notes
MT-09161	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	317013	message	今までのことはあくまで練習…＠お待たせしました…＠これが本番です！	到目前为止都只是练习……＠让各位久等了……＠现在才是真正的正式演出！	needs-review/root-translation-required	magica/js/libs/sectionList.json#317013/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6097;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	今までのことはあくまで練習…＠お待たせしました…＠これが本番です！		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6097;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09162	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	317013	title	大吉で無限大	大吉无限大	needs-review/root-translation-required	magica/js/libs/sectionList.json#317013/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6096;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	大吉で無限大		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6096;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09163	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	317014	title	無限大いろはの試練	无限大小彩羽的试炼	needs-review/root-translation-required	magica/js/libs/sectionList.json#317014/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6098;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	無限大いろはの試練		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6098;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09164	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	318011	message	ふふ…＠早起きすると気持ちがいいな	呵呵……＠早起的感觉真舒服。	needs-review/root-translation-required	magica/js/libs/sectionList.json#318011/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6100;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	ふふ…＠早起きすると気持ちがいいな		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6100;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09165	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	318011	title	冴えない現実	黯淡的现实	needs-review/root-translation-required	magica/js/libs/sectionList.json#318011/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6099;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	冴えない現実		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6099;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09166	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	318012	message	あ…もう待ち合わせの時間だ…！＠黒江さん、もう来てるかな？	啊……已经到约定时间了……！＠黑江小姐已经到了吗？	needs-review/root-translation-required	magica/js/libs/sectionList.json#318012/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6102;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	あ…もう待ち合わせの時間だ…！＠黒江さん、もう来てるかな？		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6102;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09167	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	318012	title	羽ばたく瞬間	振翅的瞬间	needs-review/root-translation-required	magica/js/libs/sectionList.json#318012/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6101;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	羽ばたく瞬間		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6101;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09168	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	318013	message	大丈夫…！＠黒江さんなら、きっとやれるよ…！	没问题……！＠如果是黑江小姐，一定做得到……！	needs-review/root-translation-required	magica/js/libs/sectionList.json#318013/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6104;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	大丈夫…！＠黒江さんなら、きっとやれるよ…！		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6104;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09169	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	318013	title	夢の続き	梦的后续	needs-review/root-translation-required	magica/js/libs/sectionList.json#318013/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6103;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	夢の続き		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6103;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09170	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	318014	title	いろはと黒江の試練	彩羽与黑江的试炼	needs-review/root-translation-required	magica/js/libs/sectionList.json#318014/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6105;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	いろはと黒江の試練		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6105;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09171	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320091	charaName	愛生 まばゆ	爱生眩	needs-review/root-translation-required	magica/js/libs/sectionList.json#320091/charaName	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6107;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	愛生 まばゆ		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6107;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09172	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320091	message	もしかして、今…＠時間、止まってました…!?	难道刚才……＠时间停止了……!?	needs-review/root-translation-required	magica/js/libs/sectionList.json#320091/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6108;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	もしかして、今…＠時間、止まってました…!?		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6108;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09173	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320091	title	繰り返す日常	循环往复的日常	needs-review/root-translation-required	magica/js/libs/sectionList.json#320091/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6106;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	繰り返す日常		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6106;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09174	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320092	charaName	愛生 まばゆ	爱生眩	needs-review/root-translation-required	magica/js/libs/sectionList.json#320092/charaName	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6110;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	愛生 まばゆ		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6110;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09175	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320092	message	気まずいままでいたくないですし＠私から謝らないと…	我也不想一直这么尴尬，＠必须由我先道歉才行……	needs-review/root-translation-required	magica/js/libs/sectionList.json#320092/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6111;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	気まずいままでいたくないですし＠私から謝らないと…		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6111;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09176	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320092	title	欠けたピース	缺失的拼图	needs-review/root-translation-required	magica/js/libs/sectionList.json#320092/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6109;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	欠けたピース		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6109;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09177	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320093	charaName	愛生 まばゆ	爱生眩	needs-review/root-translation-required	magica/js/libs/sectionList.json#320093/charaName	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6113;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	愛生 まばゆ		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6113;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09178	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320093	message	む…＠どうやら降ってきましたね…	唔……＠看来开始下雨了呢……	needs-review/root-translation-required	magica/js/libs/sectionList.json#320093/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6114;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	む…＠どうやら降ってきましたね…		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6114;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09179	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320093	title	光差す雨上がり	雨后透进的光	needs-review/root-translation-required	magica/js/libs/sectionList.json#320093/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6112;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	光差す雨上がり		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6112;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09180	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	320094	charaName	愛生 まばゆ	爱生眩	needs-review/root-translation-required	magica/js/libs/sectionList.json#320094/charaName	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6116;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	愛生 まばゆ		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6116;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09181	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	321031	charaName	究極まどか先輩	究极小圆前辈	needs-review/root-translation-required	magica/js/libs/sectionList.json#321031/charaName	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6118;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	究極まどか先輩		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6118;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09182	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	321031	message	見よ！これが究極の力＠これでわたしも横綱になれるね	看啊！这就是究极之力。＠这样我也能成为横纲了！	needs-review/root-translation-required	magica/js/libs/sectionList.json#321031/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6119;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	見よ！これが究極の力＠これでわたしも横綱になれるね		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6119;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09183	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	321031	title	究極の力	究极之力	needs-review/root-translation-required	magica/js/libs/sectionList.json#321031/title	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6117;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	究極の力		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6117;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09184	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	321032	charaName	究極まどか先輩	究极小圆前辈	needs-review/root-translation-required	magica/js/libs/sectionList.json#321032/charaName	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6121;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	究極まどか先輩		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_proper_name	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6121;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
MT-09185	runtime_current_unverified	runtime_dictionary	magica/js/libs/sectionList.json	321032	message	ちょっとずるくても関係ない！＠名誉のためなら手段は選ばないよ！	就算稍微耍点手段也没关系！＠为了名誉，我才不会挑手段！	needs-review/root-translation-required	magica/js/libs/sectionList.json#321032/message	none_exact_found	unknown	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6122;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	unknown	low	pending	ちょっとずるくても関係ない！＠名誉のためなら手段は選ばないよ！		pass8_llm_or_other_unverified	pass15_remaining_residual	pass8-llm-or-other	individual translator/author not recorded in pass8 provenance	unknown_llm_or_other; traditional_mt_not_proven	true; embedded runtime dictionary	none_exact_found		official_dump_absent_and_no_closed_wiki_pair	high	unverified_llm_or_other_narrative	pending	magica/i18n_audit/wiki_authority_pass15_final/remaining_residual_8959.tsv:6122;magica/i18n_audit/release_v26_authority/machine_translation_review/inputs/pass8_field_provenance_reconstructed.tsv.gz;magica/js/libs/sectionList.json	llm_or_other 是历史来源桶，未证明使用传统机翻；current_partition=unchanged_since_pass15
