record_id	component	scope	file	stable_key_or_line	field	original_text	current_cn	suggested_cn	product_or_reference_location	source_tier	source_bucket	evidence_path_or_key	machine_translated	confidence	review_status	japanese_or_source_original	missing_original_reason	provenance_class	source_stage	source_batch	source_author	is_machine_translation	runtime_consumed	highest_authority_tier	highest_authority_match	authority_status	risk	issue_type	manual_review_status	evidence	notes
MT-00190	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	502	zhCN	^1 AP will recover in 3:06 / AP will be fully recovered in 	距回复1 AP还有 3:06 / 距AP全部回复还有 	距回复1 AP还有 3:06 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#502/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-186;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:06 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:06 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-186;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00191	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	503	zhCN	^1 AP will recover in 3:07 / AP will be fully recovered in 	距回复1 AP还有 3:07 / 距AP全部回复还有 	距回复1 AP还有 3:07 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#503/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-187;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:07 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:07 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-187;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00192	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	504	zhCN	^1 AP will recover in 3:08 / AP will be fully recovered in 	距回复1 AP还有 3:08 / 距AP全部回复还有 	距回复1 AP还有 3:08 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#504/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-188;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:08 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:08 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-188;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00193	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	505	zhCN	^1 AP will recover in 3:09 / AP will be fully recovered in 	距回复1 AP还有 3:09 / 距AP全部回复还有 	距回复1 AP还有 3:09 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#505/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-189;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:09 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:09 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-189;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00194	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	506	zhCN	^1 AP will recover in 3:10 / AP will be fully recovered in 	距回复1 AP还有 3:10 / 距AP全部回复还有 	距回复1 AP还有 3:10 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#506/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-190;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:10 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:10 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-190;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00195	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	507	zhCN	^1 AP will recover in 3:11 / AP will be fully recovered in 	距回复1 AP还有 3:11 / 距AP全部回复还有 	距回复1 AP还有 3:11 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#507/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-191;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:11 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:11 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-191;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00196	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	508	zhCN	^1 AP will recover in 3:12 / AP will be fully recovered in 	距回复1 AP还有 3:12 / 距AP全部回复还有 	距回复1 AP还有 3:12 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#508/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-192;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:12 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:12 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-192;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00197	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	509	zhCN	^1 AP will recover in 3:13 / AP will be fully recovered in 	距回复1 AP还有 3:13 / 距AP全部回复还有 	距回复1 AP还有 3:13 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#509/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-193;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:13 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:13 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-193;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00198	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	510	zhCN	^1 AP will recover in 3:14 / AP will be fully recovered in 	距回复1 AP还有 3:14 / 距AP全部回复还有 	距回复1 AP还有 3:14 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#510/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-194;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:14 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:14 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-194;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00199	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	511	zhCN	^1 AP will recover in 3:15 / AP will be fully recovered in 	距回复1 AP还有 3:15 / 距AP全部回复还有 	距回复1 AP还有 3:15 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#511/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-195;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:15 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:15 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-195;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00200	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	512	zhCN	^1 AP will recover in 3:16 / AP will be fully recovered in 	距回复1 AP还有 3:16 / 距AP全部回复还有 	距回复1 AP还有 3:16 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#512/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-196;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:16 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:16 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-196;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00201	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	513	zhCN	^1 AP will recover in 3:17 / AP will be fully recovered in 	距回复1 AP还有 3:17 / 距AP全部回复还有 	距回复1 AP还有 3:17 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#513/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-197;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:17 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:17 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-197;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00202	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	514	zhCN	^1 AP will recover in 3:18 / AP will be fully recovered in 	距回复1 AP还有 3:18 / 距AP全部回复还有 	距回复1 AP还有 3:18 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#514/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-198;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:18 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:18 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-198;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00203	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	515	zhCN	^1 AP will recover in 3:19 / AP will be fully recovered in 	距回复1 AP还有 3:19 / 距AP全部回复还有 	距回复1 AP还有 3:19 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#515/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-199;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:19 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:19 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-199;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00204	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	516	zhCN	^1 AP will recover in 3:20 / AP will be fully recovered in 	距回复1 AP还有 3:20 / 距AP全部回复还有 	距回复1 AP还有 3:20 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#516/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-200;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:20 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:20 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-200;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00205	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	517	zhCN	^1 AP will recover in 3:21 / AP will be fully recovered in 	距回复1 AP还有 3:21 / 距AP全部回复还有 	距回复1 AP还有 3:21 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#517/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-201;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:21 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:21 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-201;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00206	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	518	zhCN	^1 AP will recover in 3:22 / AP will be fully recovered in 	距回复1 AP还有 3:22 / 距AP全部回复还有 	距回复1 AP还有 3:22 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#518/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-202;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:22 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:22 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-202;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00207	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	519	zhCN	^1 AP will recover in 3:23 / AP will be fully recovered in 	距回复1 AP还有 3:23 / 距AP全部回复还有 	距回复1 AP还有 3:23 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#519/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-203;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:23 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:23 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-203;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00208	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	520	zhCN	^1 AP will recover in 3:24 / AP will be fully recovered in 	距回复1 AP还有 3:24 / 距AP全部回复还有 	距回复1 AP还有 3:24 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#520/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-204;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:24 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:24 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-204;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00209	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	521	zhCN	^1 AP will recover in 3:25 / AP will be fully recovered in 	距回复1 AP还有 3:25 / 距AP全部回复还有 	距回复1 AP还有 3:25 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#521/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-205;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:25 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:25 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-205;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00210	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	522	zhCN	^1 AP will recover in 3:26 / AP will be fully recovered in 	距回复1 AP还有 3:26 / 距AP全部回复还有 	距回复1 AP还有 3:26 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#522/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-206;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:26 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:26 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-206;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
MT-00211	engine_runtime_i18n_confirmed_human	native_engine_i18n	madomagi/engine_i18n.tsv	523	zhCN	^1 AP will recover in 3:27 / AP will be fully recovered in 	距回复1 AP还有 3:27 / 距AP全部回复还有 	距回复1 AP还有 3:27 / 距AP全部回复还有 	madomagi/engine_i18n.tsv#523/zhCN	confirmed-human	new-root-human	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-207;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	false	confirmed-context	confirmed-human-verified	^1 AP will recover in 3:27 / AP will be fully recovered in 		confirmed-human	ap-recovery-gap-verification	confirmed-human-ap-timer	confirmed human translation; native dynamic AP timer context	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	confirmed-human	距回复1 AP还有 3:27 / 距AP全部回复还有 	confirmed-human-verified	medium	confirmed_human_engine_translation	confirmed-human-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/ap-recovery-gap-verification.json#ENGINE-AP-DYNAMIC-TIMER-207;A:/magicaOLD/template/user/APPopup.html; native AP label shape from runtime screenshot; legacy consumer exact/^prefix contract	kind=prefix; verified AP recovery UI rule.
