candidate_id	key	scope	path_prefix	source_text	candidate_cn	status	authority	weight	selected	source_file	source_line	source_batch	source_commit	evidence
cb8f742a1449d3a7e0331483	global:2fce4a79d5a266d243d7	global		マギア強化できません	无法强化Magia	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	439	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
9756ea71f0f840bcdc19c597	global:2fe34179acb0b4bdbf7b	global		ロック/解除するメモリアを選んでください	请选择要锁定/解锁的记忆结晶	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1076	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
36935994acc9fbac2e023140	global:2fe9eb10e02ec7f1c400	global		ジェム	宝石	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	944	legacy-kimi-ai-assisted	6894a64f2fc75edc91deb1764c138c6c6dbdbede	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
5e486f2522ea1102c70c718c	global:2ff0b6e764aa038c227b	global		対魔女ダメージアップ	对魔女伤害上升	present	wiki	400	true	i18n/glossary.tsv	533	wiki-migrated-glossary		migrated Wiki glossary candidate
d8c5da919dff0ad486464341	global:3000b20a15a17e0ffe88	global		必ず虚弱	必定虚弱	present	wiki	400	true	i18n/glossary.tsv	589	wiki-migrated-glossary		migrated Wiki glossary candidate
7ea838bbd43c73bf4108b5ae	global:300d66389b8815a86db0	global		瀕死時攻撃力UP	濒死时攻击力UP	present	wiki	400	true	i18n/glossary.tsv	749	wiki-migrated-glossary		migrated Wiki glossary candidate
800e0c06973f65d3e2b76d6a	global:301e5dec8b22ed9a9bd2	global		（所持	(持有	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	570	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
34879584620f118be47c6e8f	global:30422237f1eb8d82681f	global		Accele性能アップ	Accele性能提升	present	official_cn_dump	500	true	i18n/reviewed-candidates.tsv	57	official-cn-static-pass20-20260815		LOW-MT-01915; official and JP trees share js/chara/CharaEnhancementTree.js; rejected ambiguous alignments are recorded in the Pass20 review table; locator=D:/magia/MyProducts/MAGIA RECORD CN/静态数据/static/magica/js/chara/CharaEnhancementTree.js#literal; source_sha256=abf2ed0e8691a88b8950a67ac0fd10d380cebbba30fc9108856b2535a0bb25cc; match=exact-path-single-literal-alignment; machineTranslated=false; confidence=exact; review=official-source-verified
fa6590705b839013176cc644	global:30422237f1eb8d82681f	global		Accele性能アップ	Accele性能提升	present	legacy_unverified_ai_assisted	200	false	i18n/frontend-strings.tsv	938	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
93727efb4e51c890b5adf06b	global:30496c61f5b1cbd38136	global		プレビュー	预览	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1598	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
1b29d87fc36369db85a79a98	global:304b6ca326b51a695097	global		とじる	关闭	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	342	legacy-kimi-ai-assisted	6894a64f2fc75edc91deb1764c138c6c6dbdbede	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
71e71f1746a9dcb9fa8f392d	global:305c1e656c915c38c02b	global		難易度	难度	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	17	legacy-claude-ai-assisted	792846e76f98796f7660c2a9e468d5e1f6e4ed5b	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
9eea47ef1de6c5b516d2d96c	global:30d4a697427fc6e64ec4	global		チーム情報	队伍信息	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1340	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
7a44cea6ed8fc092d59e5cfc	global:30fdce29894ac84e78fb	global		イラスト	插画	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	957	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
d5d70b7801dfdf4edae2ffc9	global:31172eca035095ec89c3	global		本日分の対戦回数の上限に達しています。\\x3cbr\\x3e本戦は	今日对战次数已达上限。\\x3cbr\\x3e正赛	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1027	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
ae4a6f04e7188ac5b6434242	global:317698f65a8f5bce383b	global		前日の防衛ボーナス	前日防卫加成	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1031	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
e495a940771110f6c4f3ae21	global:31806a4d9d8e72b4f535	global		BP回復薬	BP回复药	present	wiki	400	true	i18n/glossary.tsv	7	wiki-migrated-glossary		migrated Wiki glossary candidate
a476dbc9db3befc9d2a3956c	global:31806a4d9d8e72b4f535	global		BP回復薬	BP回复药	present	legacy_unverified_ai_assisted	200	false	i18n/frontend-strings.tsv	239	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
745319753d67d7f0b04bf59f	global:3238e472d999cb245940	global		「回数券」追加獲得数	“回数券”追加获得数	present	wiki	400	true	i18n/glossary.tsv	120	wiki-migrated-glossary		migrated Wiki glossary candidate
bbf309b6980310a7b0bad752	global:3244412e738fccdb8c20	global		から確認いただけます。	查看。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	980	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
eb6f683e929dfa1d7fb4c63e	global:32454410d25d6a7c4ba1	global		キモチ戦の挑戦回数が回復しました。	心魔战的挑战次数已回复。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1622	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
f06e1d3c330773f61be3d49e	global:324d6728cf556ff02c9f	global		クリティカル無効1回	暴击无效1回	present	wiki	400	true	i18n/glossary.tsv	266	wiki-migrated-glossary		migrated Wiki glossary candidate
afa25f865ab1ec7173d89a0f	global:324f6ac09c35b7445034	global		「いいね！」入手時	“赞！”获得时	present	wiki	400	true	i18n/glossary.tsv	77	wiki-migrated-glossary		migrated Wiki glossary candidate
98d2920fa0d569eb2fde1cdb	global:32922313d0001cdc7e1b	global		星和貴	[https://x.com/hoshi_kazuki 星和贵]	present	wiki	400	true	i18n/glossary.tsv	678	wiki-migrated-glossary		migrated Wiki glossary candidate
e6366290a66894db6969bddd	global:3293bdbba15a4f4d93de	global		高柳知葉	高柳知叶	present	wiki	400	true	i18n/glossary.tsv	939	wiki-migrated-glossary		migrated Wiki glossary candidate
735160b791b11818c67a6f50	global:3298d56a01deda6db73b	global		確率で拘束	概率拘束	present	wiki	400	true	i18n/glossary.tsv	815	wiki-migrated-glossary		migrated Wiki glossary candidate
39aa9871d70b9d097bc1b761	global:329c200e254a664af339	global		体以上撃破】すると解放されます</div>	个以上】即可解放</div>	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	380	legacy-kimi-ai-assisted	6894a64f2fc75edc91deb1764c138c6c6dbdbede	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
c5c5b33e460e4fd04a48163f	global:32dc623dcdeb11354a7e	global		第1章3話のストーリーにて、プレイヤー名入力が完了しませんでした。	在第1章3话的剧情中,玩家名输入未完成。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1192	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
c3abdf28a28aeebff5597c87	global:32ebd17b5d97cf056fa0	global		ダメージカット	伤害削减	present	wiki	400	true	i18n/glossary.tsv	295	wiki-migrated-glossary		migrated Wiki glossary candidate
bb3b0156b4f613f2edb970ff	global:330c3365bd20ae6b5d85	global		を発動	的状态	present	wiki	400	true	i18n/glossary.tsv	222	wiki-migrated-glossary		migrated Wiki glossary candidate
e12a665ea2ccf911445c969e	global:332052232111a2bf99ed	global		蛇の宮中学・高等学校	蛇之宫中学・高等学校 <!--じゃのみや-->	present	wiki	400	true	i18n/glossary.tsv	890	wiki-migrated-glossary		migrated Wiki glossary candidate
166d57d9866c8348b7666ad4	global:33596df99ad729384400	global		確率で幻惑無効	概率幻惑无效	present	wiki	400	true	i18n/glossary.tsv	812	wiki-migrated-glossary		migrated Wiki glossary candidate
907fb0e8d37480218828ca1e	global:3359b92e43f513069f05	global		結果発表中	结果发表中	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	985	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
2285eae8eee3657856abd49c	global:335e21f153683a8d853c	global		BATTLE◆中級	BATTLE◆中级	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	723	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
660529229e19ddbf6606c284	global:33831650673eb81d2cdf	global		移動可能数:	可移动数:	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1068	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
19a01223707d082f322edb8c	global:33a1a7e665d036119aac	global		雫のチャーム	水滴挂饰	present	wiki	400	true	i18n/glossary.tsv	927	wiki-migrated-glossary		migrated Wiki glossary candidate
e20c9144a23c78da01838f26	global:33a86728afad4eeec018	global		縦方向に属性強化ダメージ	对纵方向属性强化伤害	present	wiki	400	true	i18n/glossary.tsv	851	wiki-migrated-glossary		migrated Wiki glossary candidate
aa24e337c23ab652175a09cb	global:33fdc28747f371e15e88	global		・【重要】「有償マギアストーン」の払戻し手続きのお知らせ	·【重要】关于「付费魔法石」退款手续的公告	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1509	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
0e6534931f7c1067c3f6524e	global:34216e95e58fccc6ce4c	global		自分の防御DOWN	自身防御DOWN	present	wiki	400	true	i18n/glossary.tsv	865	wiki-migrated-glossary		migrated Wiki glossary candidate
5a29f915c796251b0887d61e	global:34586bd6f0489e10efe0	global		残り回数	剩余次数	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	578	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
eb235749655c85f7ae99ffdc	global:345ab5b332d5eed5c0e7	global		必ず幻惑無効	必定幻惑无效	present	wiki	400	true	i18n/glossary.tsv	576	wiki-migrated-glossary		migrated Wiki glossary candidate
0e3ef97f11c7f47d9c6a76a3	global:34735df96c3de6efb781	global		★1・★2	★1·★2	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1564	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
cbaf5da093ea74146303c7db	global:3474c7bfb2cf62a24363	global		プレゼントを1件受け取りました	已领取1件礼物	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	997	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
d49877c6ed3460067b9b7dad	global:349952557202f393e696	global		入れ替えたい魔法少女をタッチしてください	请点击要更换的魔法少女	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1596	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
b8e7dc656f0695b21b4142a2	global:34c27321ba37880c889b	global		ストーリー再生	回放剧情	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	703	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
99d20f3ae2f5fdfd8b9fc605	global:34c4f2d3b4691adb3e10	global		限界突破するメモリアを選んでください	请选择要界限突破的记忆结晶	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1075	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
bdfee5189318269440f1f1a1	global:34d70fc49185e6ff4566	global		チャレンジクエストを解放しました！	挑战关卡已解放!	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1397	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
e79462ef36d63589313bd9d0	global:3502e0331294e773bced	global		体	个	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	599	legacy-kimi-ai-assisted	daf24b857fad672ba249b39646144bf126760247	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
2a3df2c924c14716c8e2ca31	global:35168a607626b54f9a11	global		リロード	重新加载	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	54	legacy-claude-ai-assisted	6ac6c6b1c20e89ec29482de9205635c96f325398	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
a6cc95daeb8eeb34e9c6a7cd	global:35495919c4a6b89b1010	global		解放済ステージ：	已解放关卡:	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1682	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
554a88c0e76dc09f3b8e81b4	global:355dbdf1e149d92db307	global		使用する	使用	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1541	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
85d0745f159789ca2310e6cd	global:356b937ddfd57ef075bf	global		応援コメントを送ることで、バトル時の攻撃力がアップします！	发送应援留言,战斗时的攻击力将提升!	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	540	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
2c8c9032749b07902a56ffc8	global:3573c4167389ef4ffc7b	global		千歳ゆま	千岁由麻	present	wiki	400	true	i18n/glossary.tsv	481	wiki-migrated-glossary		migrated Wiki glossary candidate
706628ce35647e56b009055d	global:35766eba0eb6c5eb88f2	global		鏡の魔女の腕を\\x3cspan class\\x3d'attention'\\x3e全て制圧すると挑戦\\x3c/span\\x3eできます。	镜之魔女的手臂\\x3cspan class\\x3d'attention'\\x3e全部压制后即可挑战\\x3c/span\\x3e。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	700	pass21-user-directed-machine-suggestion		legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
80ab97f5b8d132d4bd10819b	global:359ffa28cb077c536b7e	global		メモリアセット編集の終了	结束记忆结晶套装编辑	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1081	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
8a2865fcb97bb19e511b1bb3	global:35be398b936d6d5a017b	global		します。\\x3c/br\\x3eよろしいですか？\\x3c/p\\x3e	。\\x3c/br\\x3e确定吗?\\x3c/p\\x3e	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	909	legacy-kimi-ai-assisted	6894a64f2fc75edc91deb1764c138c6c6dbdbede	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
449b93bb20f6bcd0250b6f04	global:35bf4e43dd7a8344b38b	global		魔法少女の編成が完了いたしました。	魔法少女编成完成。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	695	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
34a418723a0e2e4410f28e03	global:35cedcb4ec8f58e1471f	global		確率で防御無視	概率无视防御	present	wiki	400	true	i18n/glossary.tsv	828	wiki-migrated-glossary		migrated Wiki glossary candidate
f8691f1d3faa2fd9f2457514	global:35d00a1e46a4e445df75	global		※表示されているステータスは最大時のものです。	※显示的状态为最大时的数值。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1505	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
491ae4ddbae6223845faba37	global:3620365629b1fae4548e	global		アルティメット	究极	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	304	legacy-claude-ai-assisted	a2fe8becd5d57b825b631fc0f058bf624d7d5e1f	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
45390d75e36d610260cccfab	global:3624d898210d88272c87	global		回復時間	回复时间	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	844	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
9f9249418f18577f02a580ec	global:3670c3d4cb081001dfe3	global		一覧に送る	送至一览	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1073	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
e30833782e9a3cb7a23a2ed3	global:367d3ef5bf50cc0c37ae	global		「灯花の評価」追加獲得数	“灯花的评价”追加获得数	present	wiki	400	true	i18n/glossary.tsv	137	wiki-migrated-glossary		migrated Wiki glossary candidate
98cb8da8251a9578303522a3	global:36a36b26f75b33e3cdee	global		ミラーズランクマッチの結果集計中	镜界排位赛结果统计中	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	460	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
ced1290dfb03340e3b89578f	global:36a77e68399d5d6e294f	global		チーム編成を解散しました	已解散队伍编成	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	339	legacy-claude-ai-assisted	a2fe8becd5d57b825b631fc0f058bf624d7d5e1f	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
b91c11d7f1ca2ede81f9cd4b	global:36b9d2ba48a85b57d354	global		件受け取りました。\\x3cbr\\x3e\\x3cbr\\x3e※魔法少女はプレゼントボックスよりお受け取りください。\\x3cbr\\x3e※受け取ったアイテムは直接付与されています。	件已领取。\\x3cbr\\x3e\\x3cbr\\x3e※魔法少女请到礼物盒领取。\\x3cbr\\x3e※领取的道具已直接发放。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	245	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
85e915d4160ccfa39b6dc0a3	global:36ca87a539617d486b1b	global		\\x3c/span\\x3eに「いいね」をしました！\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3eMPを	已为\\x3c/span\\x3e点赞!\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3eMP	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1166	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
4571da237ebd615923544062	global:36d44bcf2e38b6a68c18	global		トップページに戻ります	返回首页	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	661	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
0f9a8dcc8494d238697b295a	global:36e80ee2193a67cc0d84	global		覚醒：	觉醒:	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1468	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
2634b2a80c218693af6e5310	global:36ed58d2a7bde4395e3f	global		御園かりん	御园花凛	present	wiki	400	true	i18n/glossary.tsv	555	wiki-migrated-glossary		migrated Wiki glossary candidate
a0f2ab027ac47af604d88045	global:36f2396ef40565d3c32d	global		始まりの焚火入手時	起始的篝火入手时	present	wiki	400	true	i18n/glossary.tsv	517	wiki-migrated-glossary		migrated Wiki glossary candidate
17afff957650c6dac10fabc2	global:36fb2e4ba2a814b7062e	global		変更するメモリアを選択してください	请选择要更换的记忆结晶	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1503	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
6a1f056d69bfed31645f6705	global:36fe4013594cb76a9ba8	global		第三の結界	第三结界	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	503	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
fc5a7f216a4c4444267ddadc	global:3750ec8427fb47b58be0	global		MPが25%溜まった状態でバトル開始	以MP积累25%的状态开始战斗	present	wiki	400	true	i18n/glossary.tsv	52	wiki-migrated-glossary		migrated Wiki glossary candidate
2197fbc47c55e35854f211ed	global:37684aa1df24028136a0	global		「おはじき」追加獲得数	“玻璃弹片”追加获得数	present	wiki	400	true	i18n/glossary.tsv	81	wiki-migrated-glossary		migrated Wiki glossary candidate
e7d31a9b9d080d88517c87d1	global:37935cf79aa15d9b06ef	global		-/10問	-/10题	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1200	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
a1be7e226e5c98e5ebc103f4	global:37a5c8ca233aac4c5f1d	global		マス分の精神強化素材が必要です。	需要格数对应的精神强化素材。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	929	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
761d465d9ce4ae28b2807241	global:37b73fefe72fe98c508e	global		魅了無効	魅惑无效	present	wiki	400	true	i18n/glossary.tsv	944	wiki-migrated-glossary		migrated Wiki glossary candidate
e5da54c073f19ef6988a427b	global:37bbc0d88d5131e22c4c	global		魔法少女　総合戦力について	魔法少女 关于综合战力	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	987	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
10dfca63b14af030ed7d1737	global:37bcf90c2ac026898d66	global		ミッションクリア	任务完成	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1297	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
6f4404a3c60b2fd09d245f64	global:37c0f3c6bd682e924c49	global		進む	前进	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	640	legacy-claude-ai-assisted	792846e76f98796f7660c2a9e468d5e1f6e4ed5b	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
5cb9f5dfc9619395f961d7bb	global:381d8ee0c08943afe64d	global		APはこれ以上回復できません。\\x3cbr\\x3eクエストをプレイしてAPを消費することで\\x3cbr\\x3e再度回復が可能になります。	AP无法继续回复。\\x3cbr\\x3e游玩关卡消耗AP后\\x3cbr\\x3e才能再次回复。	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	960	legacy-kimi-ai-assisted	f7d079e78fac968fa8c892ddd4bb638c062c9eb5	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
e1a61f92bc55ee00c887ea07	global:382fee9aaccff7f86cd8	global		同じ属性ドロー	重抽为同属性	present	wiki	400	true	i18n/glossary.tsv	489	wiki-migrated-glossary		migrated Wiki glossary candidate
ac4149e48a3ab717f24f7e0c	global:383168869fb399b03fa2	global		上級	上级	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	205	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
9a5243ca04b32894ecf097f1	global:385dc40306774957d51b	global		分		absent	legacy_unverified_ai_assisted	200	false	i18n/frontend-strings.tsv	55	legacy-extraction-untranslated		legacy extraction row has no translation candidate
93ea82f8e4e93fd9951d9ae5	global:3868eedf474ffaeec71f	global		ユーザー名	用户名	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1448	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
263192f6bf8ce81896bb7109	global:386e81211461240638b5	global		デイリーミッションは毎日0時に更新されます	每日任务于每天 0 点更新	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	386	legacy-claude-ai-assisted	a2fe8becd5d57b825b631fc0f058bf624d7d5e1f	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
67d239769d5478c13976894d	global:388196175a11231c88a7	global		「喫茶リコリコの割引券」追加獲得数	“莉可莉可咖啡店的优惠券”追加获得数	present	wiki	400	true	i18n/glossary.tsv	119	wiki-migrated-glossary		migrated Wiki glossary candidate
d843948c42bddf8bebb02bf6	global:38861ef3f4a71d52d2f4	global		メモリアロック解除	记忆结晶解锁	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	1088	legacy-kimi-ai-assisted	7805a53c5b384cd48573d0d267220b0e80fb93f3	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
4cccd9f1d2a99d935dde2d51	global:38b02078fa2fa70d2e03	global		の魔力解放に使用するアイテム	用于魔力解放的道具	present	legacy_unverified_ai_assisted	200	true	i18n/frontend-strings.tsv	473	legacy-kimi-ai-assisted	6894a64f2fc75edc91deb1764c138c6c6dbdbede	legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence
