path,kind,line,offset,text,han_count,hiragana_count,katakana_count,simplified_signal_count,context,language_class,totentanz_same_path,old_role,old_injection_tier,source_eligible,authority_guidance
js/event/training/EventTrainingCharaSelect.js,js_string,1,4016,无法变更 特训对象,8,0,0,2,"=null,void btnCheck();if(this.model.toJSON().eventCharaFlag)new common.PopupClass({title:""无法变更 特训对象"",content:""无法变更活动中指定为特训对象的魔法少女。"",closeBtnText:""关闭""});else{var charaIds="""";_.each(common.do",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/event/training/EventTrainingCharaSelect.js,js_string,1,4036,无法变更活动中指定为特训对象的魔法少女。,19,0,0,3,");if(this.model.toJSON().eventCharaFlag)new common.PopupClass({title:""无法变更 特训对象"",content:""无法变更活动中指定为特训对象的魔法少女。"",closeBtnText:""关闭""});else{var charaIds="""";_.each(common.doc.querySelectorAll("".charaWrap""",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/event/training/EventTrainingCharaSelect.js,js_string,1,4072,关闭,2,0,0,1,"lag)new common.PopupClass({title:""无法变更 特训对象"",content:""无法变更活动中指定为特训对象的魔法少女。"",closeBtnText:""关闭""});else{var charaIds="""";_.each(common.doc.querySelectorAll("".charaWrap""),function(dom,ind",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/event/training/EventTrainingTop.js,js_string,1,8202,通关任一特训副本后，<br>便无法变更作为特训对象的魔法少女。<br>确定吗？,28,0,0,5,".split(""_"")[1])?type=""lvMaxFlag"":5==model.episodeLevel&&(type=""epMaxFlag"")});var content=""通关任一特训副本后，<br>便无法变更作为特训对象的魔法少女。<br>确定吗？"";switch(type){case""allMaxFlag"":content+='<br><br><span class=""c_red selectCaution"">※已经选择了",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/event/training/EventTrainingTop.js,js_string,1,8283,"<br><br><span class=""c_red selectCaution"">※已经选择了Lv、事件Lv最大的魔法少女。<br>无法获得更多EXP、事件Pt</span>",22,0,0,2,"content=""通关任一特训副本后，<br>便无法变更作为特训对象的魔法少女。<br>确定吗？"";switch(type){case""allMaxFlag"":content+='<br><br><span class=""c_red selectCaution"">※已经选择了Lv、事件Lv最大的魔法少女。<br>无法获得更多EXP、事件Pt</span>';break;case""lvMaxFlag"":content+='<br><br><span class=""c_red selectCaution"">※已经选择了Lv最大的魔法少",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/event/training/EventTrainingTop.js,js_string,1,8405,"<br><br><span class=""c_red selectCaution"">※已经选择了Lv最大的魔法少女。<br>无法获得更多EXP。</span>",18,0,0,2,"tCaution"">※已经选择了Lv、事件Lv最大的魔法少女。<br>无法获得更多EXP、事件Pt</span>';break;case""lvMaxFlag"":content+='<br><br><span class=""c_red selectCaution"">※已经选择了Lv最大的魔法少女。<br>无法获得更多EXP。</span>';break;case""epMaxFlag"":content+='<br><br><span class=""c_red selectCaution"">※已经选择了事件Lv最大的魔",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/event/training/EventTrainingTop.js,js_string,1,8518,"<br><br><span class=""c_red selectCaution"">※已经选择了事件Lv最大的魔法少女。<br>无法获得更多事件Pt。</span>",22,0,0,2,"red selectCaution"">※已经选择了Lv最大的魔法少女。<br>无法获得更多EXP。</span>';break;case""epMaxFlag"":content+='<br><br><span class=""c_red selectCaution"">※已经选择了事件Lv最大的魔法少女。<br>无法获得更多事件Pt。</span>'}new common.PopupClass({title:""特训魔法少女的决定"",content:content,closeBtnText:""取消"",decideBtnText",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,5673,编队错误,4,0,0,1,"port""===deckCatType&&!userCardIds.length){cmd.startSe(1002);new common.PopupClass({title:""编队错误"",content:""请编入1名以上的魔法少女。"",closeBtnText:""OK""});common.androidKeyStop=!1}else if(""dungeon""==",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,5688,请编入1名以上的魔法少女。,11,0,0,1,"Type&&!userCardIds.length){cmd.startSe(1002);new common.PopupClass({title:""编队错误"",content:""请编入1名以上的魔法少女。"",closeBtnText:""OK""});common.androidKeyStop=!1}else if(""dungeon""===deckCatType&&!deckModel",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,5918,请至少设置1名角色,8,0,0,2,"ype&&!deckModel.leaderPos){cmd.startSe(1002);new common.PopupClass({title:""编成错误"",content:""请至少设置1名角色"",closeBtnText:""OK""});common.androidKeyStop=!1}else{savePrm.userCardIds=userCardIds,savePr",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,19594,队伍,2,0,0,1,":_.findWhere(pageJson.userFormationSheetList,{formationSheetId:111}).formationSheet,name:""队伍""+String(deckType).slice(-1)};deckCatType&&""quest""!==deckCatType||(defaultDeckModel.questP",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,20762,队伍,2,0,0,1,":_.findWhere(pageJson.userFormationSheetList,{formationSheetId:111}).formationSheet,name:""队伍""+String(currentDeckType).slice(-1)};deckCatType&&""quest""!==deckCatType||(defaultDeckModel",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,21433,复制编队确认,6,0,0,2,"md.getBaseData(common.getNativeObj()),setTimeout(function(){new common.PopupClass({title:""复制编队确认"",content:""<span class='c_pink'>""+changeDeckModel.name+""</span>已被复制到 <span class='c_pink'>",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,21554,</span>。<br><br><span class='c_red'>点击确定键即可确认。</span>,9,0,0,2,"_pink'>""+changeDeckModel.name+""</span>已被复制到 <span class='c_pink'>""+currentDeckModel.name+""</span>。<br><br><span class='c_red'>点击确定键即可确认。</span>"",closeBtnText:""OK"",popupType:""typeC""}),common.removeClass(common.doc.querySelector(""#Deck",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,30119,队伍,2,0,0,1,":_.findWhere(pageJson.userFormationSheetList,{formationSheetId:111}).formationSheet,name:""队伍""+String(changeDeckType).slice(-1)};deckCatType&&""quest""!==deckCatType||(defaultDeckModel.",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,34381,至少要选择1种属性。,8,0,0,1,"ter]=!0,attCnt++})}if(0===attCnt)return void new common.PopupClass({title:""自动编成"",content:""至少要选择1种属性。"",closeBtnText:""OK"",popupType:""typeC""})}else attFilterObj={FIRE:!0,WATER:!0,TIMBER:!0,LIGH",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,35523,由于没有已选属性的魔法少女，<br>因此无法进行编队。,21,0,0,3,"else if(0===cardModelList.length)return void new common.PopupClass({title:""自动编成"",content:""由于没有已选属性的魔法少女，<br>因此无法进行编队。"",closeBtnText:""OK"",popupType:""typeC""});cardModelList.length=function(){switch(deckCatType",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,43304,个数,2,0,0,1,"eventEffect[effectKey]=0),eventEffect[effectKey]+=0|value})});var bonusIconText={DROPADD:""个数""},bonusPrevText={DROPADD:""＋""},bonusAfterText={DROPADD:""个""};0!==Object.keys(eventEffect).l",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,43362,个,1,0,0,1,")});var bonusIconText={DROPADD:""个数""},bonusPrevText={DROPADD:""＋""},bonusAfterText={DROPADD:""个""};0!==Object.keys(eventEffect).length?_.each(eventEffect,function(value,key){var keyArr=k",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,49981,队伍编成完毕,6,0,0,1,"t&&closeEvent.type&&(closeEvent=null);var popup=new common.PopupClass({canClose:!1,title:""队伍编成完毕"",content:""是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？"",closeBtnText:""放弃更改并结束"",decideBtnText:""保存更改并结束",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,49998,是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？,25,0,0,5,"e&&(closeEvent=null);var popup=new common.PopupClass({canClose:!1,title:""队伍编成完毕"",content:""是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？"",closeBtnText:""放弃更改并结束"",decideBtnText:""保存更改并结束""},null,function(){$(""#popupArea .popupClos",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,50046,放弃更改并结束,7,0,0,2,"lass({canClose:!1,title:""队伍编成完毕"",content:""是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？"",closeBtnText:""放弃更改并结束"",decideBtnText:""保存更改并结束""},null,function(){$(""#popupArea .popupCloseBtn"").on(common.cgti,f",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormation.js,js_string,1,50070,保存更改并结束,7,0,0,2,"""队伍编成完毕"",content:""是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？"",closeBtnText:""放弃更改并结束"",decideBtnText:""保存更改并结束""},null,function(){$(""#popupArea .popupCloseBtn"").on(common.cgti,function(){$(""#popupArea",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,1628,队伍,2,0,0,1,":_.findWhere(pageJson.userFormationSheetList,{formationSheetId:111}).formationSheet,name:""队伍""+String(currentDeckType).slice(-1)};this.deckCatType&&""quest""!==this.deckCatType||(defaul",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,2177,队伍,2,0,0,1,"&""dungeon""===this.deckCatType||!_model.name&&""dungeonInMap""===this.deckCatType){var name=""队伍""+String(model.deckType).slice(-1);_model.name=name}var placeArr={},posArr=[];_.each(_mode",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,5654,协助队伍,4,0,0,1,"l.attack,value.memoriaDefense+=pieceModel.defense)}))}),20==model.deckType&&(_model.name=""协助队伍""),21==model.deckType&&(_model.name=""镜界队伍""),22==model.deckType&&(_model.name=""活动镜界队伍""),_mo",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,5695,镜界队伍,4,0,0,2,".defense)}))}),20==model.deckType&&(_model.name=""协助队伍""),21==model.deckType&&(_model.name=""镜界队伍""),22==model.deckType&&(_model.name=""活动镜界队伍""),_model};var initial={quest:""1"",dungeon:""4"",d",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,5736,活动镜界队伍,6,0,0,2,"l.name=""协助队伍""),21==model.deckType&&(_model.name=""镜界队伍""),22==model.deckType&&(_model.name=""活动镜界队伍""),_model};var initial={quest:""1"",dungeon:""4"",dungeonInMap:""4"",group:""5"",groupPrepare:""5""}",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,6683,队伍,2,0,0,1,"itial[deckCatType]+(i+1);if(!_.findWhere(deckList,{deckType:Number(num)})){var obj={name:""队伍""+String(num).slice(-1),deckType:Number(num)};deckList.push(obj)}i=i+1|0}return deckList.s",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,7761,进入副本的条件,7,0,0,1,"ommon.questBattleModel.questBattle);cmd.startSe(1002);popup=new common.PopupClass({title:""进入副本的条件"",popupId:""charaConditionPopup"",content:conditionText,decideBtnText:""OK"",canClose:!1},null",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,9485,编队错误,4,0,0,1,",secret),cmd.startSe(1001)}else{cmd.startSe(1002);var popup=new common.PopupClass({title:""编队错误"",content:""请编入1名以上的魔法少女。"",closeBtnText:""OK""});common.androidKeyStop=!1}}};var storyCheck=f",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,9500,请编入1名以上的魔法少女。,11,0,0,1,"artSe(1001)}else{cmd.startSe(1002);var popup=new common.PopupClass({title:""编队错误"",content:""请编入1名以上的魔法少女。"",closeBtnText:""OK""});common.androidKeyStop=!1}}};var storyCheck=function(storyId,subStory",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,19067,编队错误,4,0,0,1,"rtSe(1002),common.backLinkHandler())}else{cmd.startSe(1002);new common.PopupClass({title:""编队错误"",content:""请在主要成员中编入1名以上的魔法少女。"",closeBtnText:""OK""});common.androidKeyStop=!1}}},DeckUtil})",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/DeckFormationUtil.js,js_string,1,19082,请在主要成员中编入1名以上的魔法少女。,17,0,0,1,"on.backLinkHandler())}else{cmd.startSe(1002);new common.PopupClass({title:""编队错误"",content:""请在主要成员中编入1名以上的魔法少女。"",closeBtnText:""OK""});common.androidKeyStop=!1}}},DeckUtil});",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,2239,个数,2,0,0,1,"eventEffect[effectKey]=0),eventEffect[effectKey]+=0|value})});var bonusIconText={DROPADD:""个数""},bonusPrevText={DROPADD:""＋""},bonusAfterText={DROPADD:""个""};0!==Object.keys(eventEffect).l",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,2297,个,1,0,0,1,")});var bonusIconText={DROPADD:""个数""},bonusPrevText={DROPADD:""＋""},bonusAfterText={DROPADD:""个""};0!==Object.keys(eventEffect).length?_.each(eventEffect,function(value,key){var keyArr=k",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,4675,队伍解散,4,0,0,1,"on(e){if(e.preventDefault(),!common.isScrolled()){var popup=new common.PopupClass({title:""队伍解散"",content:""『""+pageView.deckModel.name+""』将被解散。<br>确定吗？"",decideBtnText:""解散"",closeBtnText:""取消",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,4718,』将被解散。<br>确定吗？,7,0,0,1,"led()){var popup=new common.PopupClass({title:""队伍解散"",content:""『""+pageView.deckModel.name+""』将被解散。<br>确定吗？"",decideBtnText:""解散"",closeBtnText:""取消""});$(""#popupArea .decideBtn"").on(common.cgti,functio",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,8673,请至少设置1名角色,8,0,0,2,"DeckModel),pageView.deckChangeCheck()})}else{new common.PopupClass({title:""编成错误"",content:""请至少设置1名角色"",closeBtnText:""OK""});this.deckModelCardUpdate()}},questFunc:function(e){if(e.preventDefau",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,9968,副本开始条件,6,0,0,1,"ideBtn"").on(common.cgti,function(e){popup.remove()})};popup=new common.PopupClass({title:""副本开始条件"",popupId:""charaConditionPopup"",content:conditionText,decideBtnText:""OK"",canClose:!1},null",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,11268,请至少设置1名角色,8,0,0,2,"m,callback)}else{cmd.startSe(1002);var popup=new common.PopupClass({title:""编成错误"",content:""请至少设置1名角色"",closeBtnText:""OK""});this.deckModelCardUpdate()}}},nameChange:function(e){if(e.preventDef",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,11500,队伍名变更,5,0,0,1,"_.template($(""#DeckNameChangeTemp"").text()),nameChangePopup=new common.PopupClass({title:""队伍名变更"",content:"""",popupType:""typeC"",deckName:deckName}),newEle=(common.doc.createDocumentFragme",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,17277,队伍,2,0,0,1,"ode),cmd.getBaseData(common.getNativeObj()),currentDeckModel.name=currentDeckModel.name||""队伍""+String(currentDeckModel.deckType)[1],arenaFlag&&(currentDeckModel.name=eventArenaFlag?""活",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,17368,活动队伍,4,0,0,1,"伍""+String(currentDeckModel.deckType)[1],arenaFlag&&(currentDeckModel.name=eventArenaFlag?""活动队伍"":""镜界队伍""),common.doc.querySelector(""#deckName"").textContent=currentDeckModel.name,pageView",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,17375,镜界队伍,4,0,0,2,"ng(currentDeckModel.deckType)[1],arenaFlag&&(currentDeckModel.name=eventArenaFlag?""活动队伍"":""镜界队伍""),common.doc.querySelector(""#deckName"").textContent=currentDeckModel.name,pageView.deckMo",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,19315,队伍编成完毕,6,0,0,1,"t&&closeEvent.type&&(closeEvent=null);var popup=new common.PopupClass({canClose:!1,title:""队伍编成完毕"",content:""是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？"",closeBtnText:""放弃更改并结束"",decideBtnText:""保存更改并结束",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,19332,是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？,25,0,0,5,"e&&(closeEvent=null);var popup=new common.PopupClass({canClose:!1,title:""队伍编成完毕"",content:""是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？"",closeBtnText:""放弃更改并结束"",decideBtnText:""保存更改并结束""},null,function(){$(""#popupArea .popupClos",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,19380,放弃更改并结束,7,0,0,2,"lass({canClose:!1,title:""队伍编成完毕"",content:""是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？"",closeBtnText:""放弃更改并结束"",decideBtnText:""保存更改并结束""},null,function(){$(""#popupArea .popupCloseBtn"").on(common.cgti,f",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationQuest.js,js_string,1,19404,保存更改并结束,7,0,0,2,"""队伍编成完毕"",content:""是否要保存魔法少女、记忆结晶装备的更改</br>并结束队伍编成？"",closeBtnText:""放弃更改并结束"",decideBtnText:""保存更改并结束""},null,function(){$(""#popupArea .popupCloseBtn"").on(common.cgti,function(){$(""#popupArea",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationSupport.js,js_string,1,788,协助变更确认,6,0,0,1,"{closeEvent&&closeEvent.type&&(closeEvent=null);new common.PopupClass({canClose:!1,title:""协助变更确认"",content:""协助已变更。"",closeBtnText:""放弃变更"",decideBtnText:""保存变更""},null,function(){$(""#popupArea",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationSupport.js,js_string,1,2718,个数,2,0,0,1,"eventEffect[effectKey]=0),eventEffect[effectKey]+=0|value})});var bonusIconText={DROPADD:""个数""},bonusPrevText={DROPADD:""＋""},bonusAfterText={DROPADD:""个""};0!==Object.keys(eventEffect).l",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationSupport.js,js_string,1,2776,个,1,0,0,1,")});var bonusIconText={DROPADD:""个数""},bonusPrevText={DROPADD:""＋""},bonusAfterText={DROPADD:""个""};0!==Object.keys(eventEffect).length?_.each(eventEffect,function(value,key){var keyArr=k",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationSupport.js,js_string,1,6002,删除所有设定,6,0,0,2,"on(e){if(e.preventDefault(),!common.isScrolled()){var popup=new common.PopupClass({title:""删除所有设定"",content:""重置协助设定。<br>确定吗？"",decideBtnText:""解散"",closeBtnText:""取消""});$(""#popupArea .decideBt",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationSupport.js,js_string,1,6019,重置协助设定。<br>确定吗？,9,0,0,1,"tDefault(),!common.isScrolled()){var popup=new common.PopupClass({title:""删除所有设定"",content:""重置协助设定。<br>确定吗？"",decideBtnText:""解散"",closeBtnText:""取消""});$(""#popupArea .decideBtn"").on(common.cgti,functio",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationSupport.js,js_string,1,8858,请至少设置1名角色,8,0,0,2,"ce&&common.g_popup_instance.remove()}});else{new common.PopupClass({title:""编成错误"",content:""请至少设置1名角色"",closeBtnText:""OK""});this.deckModelCardUpdate()}},deckChangeConf:function(closeFunc){_dec",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/formation/FormationTop.js,js_string,1,1396,活动组队,4,0,0,1,"tModel.eventType.toLowerCase();var btnElm=document.createElement(""div"");btnElm.innerHTML=""活动组队"",btnElm.className=""formationBtn TE se_decide eventArenaBtn linkBtn"",btnElm.dataset.href=""",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/gacha/GachaResult.js,js_string,1,3462,个,1,0,0,1,"userUseItem={item:{name:""付费魔法石"",shortDescription:""付费魔法石"",itemCode:""PURCHASED_MONEY"",unit:""个""},quantity:money.userMoney,moneyObj:money};break;case""MONEY"":userUseItem={item:{name:""魔法石",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/gacha/GachaResult.js,js_string,1,3601,个,1,0,0,1,"k;case""MONEY"":userUseItem={item:{name:""魔法石"",shortDescription:""魔法石"",itemCode:""MONEY"",unit:""个""},quantity:money.totalMoney,moneyObj:money};break;case""YELL"":userUseItem=(item=common.sto",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/memoria/MemoriaEquip.js,js_string,1,590,依取得时间,5,0,0,2,"tend(),sortKeyArr={rank:""依稀有度"",level:""依Lv"",hp:""依HP"",atk:""依ATK"",def:""依DEF"",lb:""依界限突破"",get:""依取得时间""},sortKey=$.map(sortKeyArr,function(val,key){return key}),bonusEventTypeArr=[""TOWER"",""DAI",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/memoria/MemoriaEquip.js,js_string,1,2016,记忆结晶组合编辑完毕,10,0,0,2,")})};if(common.equipInfo.pieceSetFlag)var popup=new common.PopupClass({canClose:!1,title:""记忆结晶组合编辑完毕"",content:""记忆结晶组合的内容已更改。"",closeBtnText:""放弃更改"",decideBtnText:""保存更改""},null,callback);else po",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/memoria/MemoriaEquip.js,js_string,1,2037,记忆结晶组合的内容已更改。,12,0,0,2,"nfo.pieceSetFlag)var popup=new common.PopupClass({canClose:!1,title:""记忆结晶组合编辑完毕"",content:""记忆结晶组合的内容已更改。"",closeBtnText:""放弃更改"",decideBtnText:""保存更改""},null,callback);else popup=new common.PopupClas",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/memoria/MemoriaEquip.js,js_string,1,2162,记忆结晶装备确认,8,0,0,3,"decideBtnText:""保存更改""},null,callback);else popup=new common.PopupClass({canClose:!1,title:""记忆结晶装备确认"",content:""记忆结晶的装备内容已更改。"",closeBtnText:""放弃更改返回编队"",decideBtnText:""保持更改返回编队""},null,callback)",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/memoria/MemoriaEquip.js,js_string,1,2181,记忆结晶的装备内容已更改。,12,0,0,2,"""},null,callback);else popup=new common.PopupClass({canClose:!1,title:""记忆结晶装备确认"",content:""记忆结晶的装备内容已更改。"",closeBtnText:""放弃更改返回编队"",decideBtnText:""保持更改返回编队""},null,callback)},orderSet:function(){""a",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/memoria/MemoriaEquip.js,js_string,1,2210,放弃更改返回编队,8,0,0,1,"new common.PopupClass({canClose:!1,title:""记忆结晶装备确认"",content:""记忆结晶的装备内容已更改。"",closeBtnText:""放弃更改返回编队"",decideBtnText:""保持更改返回编队""},null,callback)},orderSet:function(){""asc""===memoriaSort.getAsc",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/memoria/MemoriaEquip.js,js_string,1,2235,保持更改返回编队,8,0,0,1,"nClose:!1,title:""记忆结晶装备确认"",content:""记忆结晶的装备内容已更改。"",closeBtnText:""放弃更改返回编队"",decideBtnText:""保持更改返回编队""},null,callback)},orderSet:function(){""asc""===memoriaSort.getAscId()?(common.addClass(com",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
js/memoria/MemoriaEquip.js,js_string,1,18368,该记忆结晶已经保存在其他组合中。<br>是否保存在此组合中？,24,0,0,2,"ilModel.allPiece[model.id]&&model.alreadySet)new common.PopupClass({title:""更改装备"",content:""该记忆结晶已经保存在其他组合中。<br>是否保存在此组合中？"",decideBtnEvent:function(){that.memoriaSet(e),common.g_popup_instance.remove()},decideBtn",strong_simplified_cn,True,ui_module,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
