dictionary	key	pointer	text	classification	player_visible	confidence	evidence
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_619	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_619/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_661	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_661/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_661	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_661/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_696	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_696/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_696	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_696/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_756	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_756/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_756	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_756/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_830	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_830/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_830	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_830/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_870	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_870/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_870	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_870/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_940	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_940/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_940	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_BROWN_940/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1148	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1148/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1148	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1148/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1182	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1182/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1182	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1182/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1341	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1341/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1341	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1341/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1583	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1583/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1583	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1583/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1623	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1623/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1623	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1623/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1690	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1690/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_1690	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_1690/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_2009	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_2009/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_2009	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_2009/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_469	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_field:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_469/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_570	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_570/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_570	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_570/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_699	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_699/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_699	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_699/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_757	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_757/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_757	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_757/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_799	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_799/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_799	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_799/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_834	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_834/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_834	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_834/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_918	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_918/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_918	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_918/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_981	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_981/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_DEEPBLUE_981	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_DEEPBLUE_981/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1022	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1022/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1022	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1022/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1100	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1100/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1100	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1100/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1172	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1172/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1172	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1172/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1426	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1426/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1426	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1426/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1520	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1520/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1520	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1520/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1698	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1698/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1698	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1698/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1870	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1870/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_1870	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_1870/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_581	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_581/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_581	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_581/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_673	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_673/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_673	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_673/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_GREEN_702	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_GREEN_702/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
